a,b,c
7.196882861205961e6,9.206617137036227e6,5.904050154976334e6
-792762.9259385101,1.022617937949109e7,618332.9605214158
-3.4956130935017783e6,2.6066121329790414e6,5.5248961920292135e6
-7.180712066979765e6,5.664733207572527e6,999211.9439153873
1.1033333588819876e7,4.382810751079016e6,-1.9019498869888221e6
5.780407794206071e6,3.972638320240476e6,-129038.42740700771
1.4009612752221912e7,1.2302423336619327e6,-1.3616674244061904e6
-4.847994997120185e6,1.5978788846736657e6,5.396782838865719e6
4.982925602825952e6,-2.1178160895286887e6,6.915602896757624e6
-237664.91015410342,-227876.05141403613,2.208844167570727e6
3.9970210022482765e6,1.6145527028408037e6,3.265201524958031e6
3.8087729841473033e6,-2.281137353688814e6,-1.0403632090022478e7
-3.16329713497549e6,-1.6280362838633258e6,-4.480231997816028e6
-3.0522864265849674e6,1.6248556025623477e6,-9.475037438346548e6
-3.2821917565400815e6,-4.242742693275817e6,-7.873953658110028e6
221406.8475395848,2.867141465645226e6,2.9288906803137837e6
6.422114046566347e6,-5.3678609295302415e6,2.374699797253803e6
-4.232609553510633e6,-645919.7599302806,-7.236056883912018e6
814723.4841749987,560796.7260186581,5.80240276120752e6
2.0580882178627953e6,2.2130686882138e6,-5.622328542003494e6
-3.771928353013813e6,-6.127871713889703e6,-9.665222157847751e6
6.022956644263311e6,1.9870932564032618e6,3.645885628550594e6
3.2336802864441792e6,-4.8730180812259745e6,-6.073689355392391e6
-8.004383783362129e6,-7.04230948568619e6,461269.38610694336
1.5006946634826658e6,-1.1696547190528829e6,9.57249532959592e6
-3.1096225662076334e6,8.016702266997344e6,-589757.7654282377
378494.2030574203,-9.355049147110354e6,1.643326666073946e6
-7.270978582974413e6,617357.3411241837,2.0828074756230817e6
-3.267655136744363e6,5.277767199855443e6,-1.0903757578415046e6
2.156301307803312e6,851282.2087681164,-2.564417096482616e6
-3.8953777849350646e6,-4.437516487868286e6,2.5843021668277015e6
5.395882103451056e6,5.782093412725919e6,-1.015170660112609e7
-3.7906124472337333e6,-5.2849646644223165e6,191738.55454822196
5.073905389036283e6,-254906.3029227532,620224.916209881
-1.9757627755824684e6,5.10505124729617e6,6.7185547370827915e6
3.0001563263560412e6,269859.18653131987,-1.7026475222475936e6
1.0501461609577253e6,-7.790309676109701e6,3.7442923848684826e6
-2.7712201007566587e6,-7.097304657735419e6,-1.2224747414875126e6
466887.8167068538,-5.713574561626816e6,4.044287353675519e6
61375.83183109726,-6.686394188421447e6,130481.1318942477
5.216020373712817e6,-920830.0788095957,-1.43157406120126e6
1.154362460747762e6,565820.3105409238,-3.5113005697187693e6
1.253948192470226e6,-6.473973257166066e6,266873.34164221335
1.6111269102099095e6,4.761837373595377e6,-1.0504823958177334e7
3.002671262498117e6,-2.0300767509632672e6,-1.1778544291012874e7
-4.2213003576758485e6,2.0220340489007088e6,5.810843072513794e6
2.2034814796007723e6,9.57565616045569e6,-3.3645530765839065e6
-8.361824806397216e6,-1.0189981348237165e6,3.261546795884242e6
-762200.3878116059,2.121636481390408e6,166051.45463733235
5.171824851887926e6,-2.6843549281409658e6,-5.36761250980673e6
-3.953770982067242e6,312366.2264170584,-1.1564710522954005e6
-6.126888873296392e6,-1.5107977047475649e6,-6.30062476085891e6
-869369.7066295731,5.047473744768027e6,5.604355249122147e6
-1.948193139783165e6,-3.9209388470028457e6,3.6481855701327217e6
3.018390040641591e6,-2.387389084774826e6,537161.1420301928
1.1437035671095501e6,5.039933082081641e6,3.998041779708276e6
9.39759662874424e6,9.941733772372259e6,1.2687779318916716e6
-1.4545735866540493e6,4.274499571059533e6,2.109504572118651e6
-5.168318386662136e6,361636.3393382284,-2.245859127835385e6
-135737.51475302488,-4.4662723760250965e6,2.977596540599125e6
8.66288211601644e6,1.565918745876312e6,-9.06573176951224e6
6.664071220686414e6,3.024289230479684e6,-7.039638699151986e6
-3.812973514911746e6,2.7608852938806727e6,3.339059633825417e6
-545815.9288030688,1.1267580289549472e7,513963.2237519353
2.909267768388521e6,-4.910590686940331e6,1.3709743868433025e7
-5.991503985126992e6,-7.262387698278516e6,390528.7784749403
-7.866112434037744e6,-2.3989373729801737e6,4.7340127286562575e6
1.3728742456710697e6,9.10476108765104e6,-631560.7741496911
3.3520121294967933e6,-1.050113547635531e7,5.344001891824697e6
-3.2167812437990066e6,2.733251880106922e6,44022.536971408685
3.3696218875900176e6,6.985351416694646e6,6.523334376093967e6
5.679843609942118e6,4.850866399199412e6,-5.605013696223442e6
3.8223871318285973e6,-590790.5795667616,-2.821271688360943e6
4.349847023998964e6,-1.322446967505038e6,2.3133902058136603e6
1.2463025764065456e7,-4.386698203147966e6,-6.339211762804887e6
1.983697060698118e6,6.465509545510971e6,846356.8995312254
2.9590332131628534e6,5.221803875345599e6,-2.9975466867625304e6
-472933.2795174609,-7.711564231931396e6,4.54530124662551e6
-2.0765462644840647e6,1.1503348122507383e6,218993.5183805303
3.8471586781109814e6,-2.0762052134137524e6,-6.306217428734925e6
3.06571861586305e6,-7.355046602416318e6,-7.787245541959715e6
-6.0805036920799855e6,-3.900730198364945e6,-3.09394357117897e6
5.240658042579852e6,-2.8786142252817554e6,6.789663363387485e6
854428.5274369426,7.983225511710068e6,-2.271469252658431e6
3.4365501751090777e6,2.3176721537165786e6,-3.228077187210403e6
-1.7393431015537893e6,-1.003722384303997e7,-3.826796589459873e6
578320.7748643715,-1.4506891624726076e6,5.323600841954941e6
8.545682139680577e6,6.073400655355116e6,1.5992707756368361e7
99157.02689701473,2.857756890526488e6,-353587.3325133656
4.0902010678881793e6,-8.442156070801388e6,-2.1694136023573806e6
-3.68379635560676e6,7.977265781913369e6,-1.2247560061175951e6
5.784737203758423e6,-193678.12402925538,1.4084078386920472e6
-2.3954802581614736e6,-1.1683481746839989e7,-454226.6003542188
3.43598591140667e6,3.0751475464585363e6,4.474266175716059e6
6.664820090966813e6,4.557572800562618e6,-868754.927962572
8.890060054756552e6,1.9550812787074759e6,111655.73202568376
1.0984154522288462e7,-275641.0474964538,4.234173648530787e6
-4.950916380602403e6,-1.5350822185718052e6,-1.3607723716195445e6
4.8634510648185555e6,6.411049739111391e6,-4.149043978292459e6
-422342.81809248973,3.4806325451874635e6,-1.0713038395232785e7
6.832798385341405e6,-6.77803381149109e6,1.1034271049342433e7
1.6708810035563658e6,-3.841958628827456e6,-6.8759062089967495e6
-6.6926438778100135e6,-3.5210659926118464e6,4.403608971437203e6
-2.863368228205762e6,-8.257765477994847e6,3.4920994562144545e6
-555303.9583412556,6.793480485084879e6,3.4614112405138435e6
-1.2846669605463142e7,4.5082290448584575e6,-3.512149227106035e6
2.609467409322176e6,1.6400797859737737e7,1.1692187668841516e6
7.2183582302249605e6,2.9700544205420148e6,-3.98832823261012e6
-1.0610860610610347e7,5.1752504564764025e6,4.931150174158123e6
454821.1729066734,6.77853384554982e6,2.806379484355506e6
2.3934218314187704e6,5.92498665825474e6,-6.103966312430594e6
6.284571813197574e6,-2.47598929015132e6,3.0078993383283503e6
1.451987095030866e6,-7.009910036394344e6,7.2333351106852805e6
2.55039430034998e6,-5.109227326651358e6,-8.700624627869781e6
1.0514828676387942e6,-1.3470656179360754e6,-4.792506127610407e6
9.896764681307374e6,7.681764704549658e6,213385.44087467002
-4.618864807226594e6,59765.50644628227,-9.003675359984692e6
-1.7322051213460928e6,-9.745323763193019e6,-2.545278288043199e6
-761027.5384047085,6.286443348544378e6,-4.436038018868651e6
-155694.0600374046,1.5215924248479526e6,8.285926240832285e6
-4.296820220420963e6,153241.66066765698,1.0476292757322865e7
3.4318621714490848e6,3.1993772259523575e6,-1.8403305754823294e6
5.841012502771741e6,7.504976436959073e6,85487.09492534646
-4.00271137939649e6,3.4157647667560754e6,-1.186537497774457e6
-2.1620147559941253e6,-4.7446330618964825e6,-1.5594088076977746e6
1.4018623606392131e6,-881619.0314198578,-4.615238873794598e6
-4.365127989254036e6,-1.2763598226971517e6,-3.799506486001849e6
1.4416750448643046e6,7.935299365256313e6,4.918182408449005e6
-8.0987308750435645e6,5.073527024643586e6,-1.0467446101183522e7
274140.0151147906,-1.93391394521949e6,-1.1062377757445697e6
2.9765016090469575e6,1.2083467634146058e6,-8.562496820902832e6
2.5020991928877477e6,1.1982553329119768e6,-3.4820454861353184e6
5.321684821663867e6,1.649049912078865e6,1.9393834276139946e6
-5.884637523814085e6,-2.1387055236650286e6,-4.8816799700052785e6
3.7239058200022196e6,5.202900111830968e6,6.597616057648473e6
-790671.8504127231,-236015.94826115895,3.932910462211516e6
-2.7594550085585895e6,6.942624142307122e6,-4.004556094395039e6
-7.997913758369252e6,4.00500687412056e6,8.672356681762727e6
-2.494090402645113e6,2.155174652278234e6,6.708358031473381e6
-5.686514919218185e6,1.754954916096046e6,-1.5944802153432332e6
-8.38379312639104e6,8.107877448221951e6,3.215666441231094e6
-5.809575939059016e6,1.4623200653998598e6,-2.279641867007232e6
-2.43175473335353e6,690550.678418416,-2.346249880127752e6
1.9659287798692784e6,6.710082817053499e6,5.923704745801931e6
6.990126849863801e6,-5.548754536256843e6,5.661891815499353e6
-4.613307272111942e6,103500.87527710097,-767351.8905465029
-5.539845995137701e6,-6.501811884288109e6,-4.950688305446288e6
-5.320658224534622e6,2.473493381965956e6,177523.5493913078
639149.9332252922,-9.13121588380045e6,2.050310396060482e6
-6.535213081614051e6,-1.0103878427672911e7,-9.235829795517279e6
4.220472318644287e6,-4.680402838680386e6,-8.430840279931454e6
3.566489759883506e6,1.3052991446003695e6,-3.1873390421737568e6
-4.696929535956903e6,6.519557661250252e6,2.984165054755642e6
2.295636225130824e6,-2.527200953741478e6,-6.543015055606806e6
730561.7010490984,4.0578357406042013e6,2.4697210504632555e6
-3.9512819266367285e6,-1.5040259311745851e6,2.548119436042145e6
8.899417874034401e6,-2.1374200732714096e6,-3.5249026756350626e6
2.6636396668662303e6,-7.819626655820859e6,-6.934921896957968e6
4.991997472443627e6,6.92860409832818e6,2.178001683848339e6
-1.2202348468076966e6,6.196419327614791e6,3.666299626311121e6
-5.350111596123757e6,4.424416221934043e6,-9.099684744649153e6
1.3009553727634049e6,8.2763806804032065e6,1.5536408795886384e6
-2.7290128901671274e6,4.0453367866818416e6,-7.706031841425442e6
-4.301549772860128e6,-4.811008385115497e6,-3.6672902771604434e6
-1.4482639934100343e6,-1.8235978649015552e6,-1.1157101256890135e7
-6.980906119941212e6,-689157.4100244433,1.4435667068783431e6
-3.200141413204323e6,1.0100137348928696e6,-1.6143602253278815e6
3.470693213677902e6,-1.3047566563806925e6,1.0819276679646126e6
4.240625805068203e6,2.5150560339581934e6,-675684.2716469974
-7.166522046139023e6,375589.2213263878,1.2245281704427112e7
992244.8117019794,5.67145309623999e6,5.164656846535252e6
-6.88428576717974e6,-1.4470595868731063e7,4.623119322012278e6
-3.8832464304924184e6,-3.7150058785117646e6,-4.435296758174559e6
-1.3028332917369563e7,3.7954589803033904e6,-85737.81684363086
-424715.70373088465,3.7074978101396384e6,-4.95568115083135e6
-7.320877771672364e6,2.434798817927371e6,5.122056355102252e6
-5.654576885322731e6,4.392261887836558e6,-3.6386343757027136e6
1.9196748133649149e6,-4.119366722083325e6,-2.3408063390328097e6
-134845.17892724948,5.099809891786871e6,-6.383271660167651e6
-3.8003375378621262e6,5.939793417450283e6,-2.4154452364672567e6
-2.0556009932764617e6,6.991511497699757e6,-5.968269251977002e6
5.174277866070965e6,-3.7805102056710473e6,5.4358736476259595e6
2.110337473388449e6,-562033.029933471,2.230730294351328e6
1.56155663682226e6,2.6377036885328996e6,-7.05733205551633e6
4.042765502675626e6,2.0559866998116355e6,-6.585878688944847e6
-4.24691294973678e6,4.33040511148971e6,-8.431184040396279e6
3.4988611859437265e6,-2.1781496657522633e6,4.979382880003686e6
1.7924351349387341e6,-1.7655701174082183e6,3.404803000252396e6
9.367414265212532e6,3.15546399564462e6,-3.391237691209564e6
-4.538960962017959e6,-1.2921703773550508e6,2.559080948244028e6
2.0205622334510968e6,4.396384678200908e6,3.171453634192037e6
-1.2733291319963506e6,-3.7759537316277903e6,1.2227403671696794e6
-4.1181793191778846e6,-4.355323598773167e6,174602.2603502317
2.1792395457382156e6,4.2733846562310755e6,-2.2774241525789006e6
1.6611043291492844e6,9.019316586272968e6,1.4192446516779168e7
-410777.5630730621,2.170957092807727e6,4.173562861566617e6
5.277729957457515e6,7.530849232434742e6,928880.876213065
9.576412220954528e6,-4.047197705834347e6,6.295365135337448e6
-5.05963568012955e6,-6.620357607502715e6,-3.277621066137327e6
3.0211182764884587e6,-2.3651244813327705e6,-1.6957576116547263e6
-7.303846861133058e6,-2.816110492757018e6,1.1425177694029965e7
8.162171575466608e6,3.7953872045584833e6,-3.5242394959853245e6
-7.901072168550462e6,-1.3946373930110477e6,4.811575249494287e6
-2.9435457971497546e6,-6.55398321432552e6,8.233374246240865e6
-125612.6388001736,2.495598443815502e6,2.0677237414243354e6
6.325508776521312e6,-3.6135923900754317e6,4.1726006100003268e6
9.20193460336382e6,-3.190385890854134e6,-2.9359031699436773e6
-2.7753460570314503e6,4.980543283731116e6,1.117180111172491e6
-9.672345823001988e6,8.064020544787968e6,-2.2135960422711694e6
8.472915953486566e6,-1.4621166091278272e6,-6.821348104847377e6
5.930159041944833e6,3.131083155511798e6,-1.878941881612406e6
30003.067075787272,4.662432517210199e6,-8.323679636400864e6
-2.269172044974289e6,481460.80268291844,2.8669541220454546e6
4.830752033396976e6,-551797.4782408911,8.111537324652761e6
-1.583025991522321e6,2.382636639204537e6,1.2617902258485558e6
-2.831708305324543e6,3.446029170393958e6,312664.08187180565
-1.2285306951818182e6,8.610568815444347e6,-1.3950242482975698e6
-8.05941964873193e6,1.702806539647019e6,3.8387955044716108e6
-2.9938018337436463e6,3.351044370563881e6,-7.496767064416525e6
3.236901397961754e6,-9.642396835151624e6,-1.943482539136221e6
4.661514515478394e6,1.5895080080915317e6,-306946.1670185715
-637014.9630325593,5.221262570653825e6,1.6421124299648923e6
3.95164770657638e6,-8.2888224438084625e6,29661.378236443263
-669117.4327582195,2.0764608622823544e6,-7.993284471198131e6
4.734741755817822e6,-5.6529265785061e6,3.6469144600450424e6
-7.585149868154667e6,2.994646940716388e6,6.600090388063451e6
-628879.6817982387,-2.1350090244041085e6,7.214281808061461e6
-1.8209786500397199e6,3.478073453611331e6,9.422918146487907e6
-1.3361446156654984e6,-2.4598294896345627e6,3.1217891726895412e6
-7.559747458644478e6,-365474.2317441653,2.186508071491456e6
-4.779761630633262e6,592919.174091362,6.029622185277863e6
5.364299718932556e6,-7.657460830268232e6,5.174648400543723e6
-3.752849495385413e6,-5.71897651955992e6,210753.22764021897
4.239221674763451e6,4.134048473360939e6,-5.612737902444539e6
4.570344130631796e6,5.453485240365816e6,-7.342197232000555e6
-212158.11350158782,-7.420792289587773e6,-2.592541492610887e6
2.745072451025711e6,2.9864283540813364e6,-2.509993649685098e6
-2.6181767433482255e6,576148.0496635172,525170.1028743556
501863.42457612563,-1.389881317076245e6,-3.6948299620417347e6
-3.246898526390325e6,1.9723567324269214e6,-2.1608562667213967e6
7.104403814505873e6,-1.8168161434405136e6,6.257050159023942e6
3.770384005446371e6,-1.7150125589862696e6,7.847906178330708e6
-3.149249749870169e6,5.997500645221205e6,-1.8840067477802436e6
9.1635636806283e6,-1.5769497982270862e6,1.5354786439344417e6
2.214311296997469e6,9.822103151578357e6,230947.4394380637
-1.8601423163611735e6,-1.2964143583230972e6,4.729224324324952e6
8.936975125109015e6,-6.0194319233458135e6,-4.625144231769026e6
-1.2462752241616743e6,3.2946776202166094e6,9.164732873841396e6
-3.566381409237217e6,-1.6490951457484674e6,1.430216862983464e6
6.835386668314847e6,-2.4634241394025222e6,-4.810246819903035e6
8.446280336885205e6,-1.594578182303477e6,6.374742096903212e6
5.313606701214952e6,-3.9513260325239934e6,318676.7518071222
-447045.2389737828,3.3323041874063453e6,2.83889991071286e6
7.392660974516802e6,1.2904196445996787e6,1.1100494696004377e6
2.122033624102194e6,6.519939118095489e6,-3.848889820184563e6
-349039.4696710835,-9.182982173802588e6,-909611.325926068
7.5361259220889285e6,5.835309222771578e6,-8.117994975965516e6
2.2876709616316566e6,4.909045497392753e6,1.775593155231452e6
-2.513756955241074e6,-5.4126233179127285e6,6.108757359563113e6
6.628077795722483e6,7.127162225731473e6,3.6011516475049043e6
878246.571357431,-652816.7969005338,2.4790450069718002e6
-6.147381633652982e6,159451.54489480288,159820.8315189305
-5.32672256898715e6,-5.614400494411136e6,-3.004826886854406e6
7.180694359640523e6,4.393130756818436e6,5.526562673371764e6
5.28169286989279e6,-1.2814463139662417e7,7.8252481389227705e6
-5.9244749126351345e6,-2.3110860753811956e6,-1.5596467210783595e6
1.1553410360156346e7,1.246997747392335e6,6.088975389332274e6
-868546.528591303,3.4637813136606305e6,3.152647633342177e6
7.021694606124365e6,2.3946194297907515e6,6.677619328027067e6
-4.6914752615401475e6,-5.892753360207851e6,1.0580621419745886e6
767746.7299988312,1.0567170630811208e6,-1.2018230619799923e7
-9.458669944925396e6,-2.7492943614457017e6,-4.281476744631633e6
499589.63103718136,-1.2289792558352535e6,2.7161078426969876e6
7.295167592851298e6,1.5080984919800784e6,-8.596597139797937e6
142907.44171018904,5.695810753969256e6,3.788500942178991e6
-6.931564346952331e6,2.913737346013956e6,2.4009390053036497e6
-3.200820050069383e6,4.426579704941046e6,-5.341047547270283e6
-6.444930452515502e6,-4.462267855092243e6,-4.714628514682309e6
2.782167800713704e6,-1.736911361405888e6,6.4316377593369065e6
-2.9435080399942966e6,-1.9856601364731719e6,2.7073690520273745e6
-2.936083790039711e6,-3.9824393136649206e6,2.2643244848249173e6
94512.02286379768,-3.1928686744769104e6,3.8618551184307486e6
-2.4187557345263534e6,75422.82850578232,3.780341695551963e6
4.685450519221516e6,-4.0490907446271456e6,2.738185393396874e6
-757840.8426145691,2.0461371083647897e6,-4.4136133048785e6
7.953753342032209e6,1.2068043989682717e7,144827.67665625844
2.8593172463503224e6,-1.1564694417275523e6,3.7057037128838883e6
-4.370199841915068e6,96524.40373812444,4.233143410663973e6
-1.6486650075674816e6,-109528.6815086292,1.0493299022927023e7
